Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS
Female,22.0,1.69,65.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Public_Transportation
Male,18.0,1.803527,108.251044,yes,yes,2.0,1.709546,Sometimes,no,2.530157,no,1.0,0.6454,no,Public_Transportation
Male,24.149036,1.824901,120.805715,yes,yes,2.225149,3.0,Sometimes,no,2.357978,no,1.943743,0.682128,Sometimes,Public_Transportation
Male,23.887569,1.657995,90.0,yes,yes,2.0,3.0,Sometimes,no,3.0,no,0.603638,0.969085,no,Public_Transportation
Male,29.633715,1.834842,105.19936,yes,yes,2.805533,3.0,Sometimes,no,1.882847,no,2.0,0.70778,Sometimes,Automobile
Female,20.741442,1.694439,122.813033,yes,yes,3.0,3.0,Sometimes,no,1.409444,no,0.933595,0.840393,Sometimes,Public_Transportation
Female,21.051107,1.753266,133.852432,yes,yes,3.0,3.0,Sometimes,no,2.95311,no,1.445148,0.67321,Sometimes,Public_Transportation
Female,21.28253,1.761773,133.903469,yes,yes,3.0,3.0,Sometimes,no,2.893062,no,1.408177,0.807457,Sometimes,Public_Transportation
Female,16.0,1.6,57.0,no,yes,3.0,3.0,Sometimes,no,1.0,no,3.0,0.0,no,Public_Transportation
Male,23.0,1.735659,93.429205,yes,yes,2.0,3.0,Sometimes,no,1.249307,no,0.973465,1.0,no,Public_Transportation
Male,30.686701,1.644517,100.004418,yes,yes,2.96405,2.123138,Sometimes,no,1.0,no,1.699181,0.620465,no,Public_Transportation
Female,26.0,1.65,60.0,no,no,3.0,4.0,Always,no,2.0,no,2.0,0.0,no,Walking
Male,27.931432,1.805445,119.484614,yes,yes,2.911312,3.0,Sometimes,no,2.501808,no,0.94676,0.785701,Sometimes,Automobile
Female,20.70768,1.569878,69.743323,yes,no,2.417635,3.0,Sometimes,no,1.937674,no,1.417035,1.0,no,Public_Transportation
Male,25.486521,1.762461,115.531622,yes,yes,2.178308,3.0,Sometimes,no,2.165804,no,1.420675,1.875683,Sometimes,Public_Transportation
Female,25.950898,1.649867,104.791035,yes,yes,3.0,3.0,Sometimes,no,2.535629,no,0.152713,0.7702,Sometimes,Public_Transportation
Female,25.19291,1.7,80.749657,yes,yes,2.54527,3.0,Sometimes,no,2.269564,no,0.503122,1.0,Frequently,Public_Transportation
Female,23.76197,1.69135,114.480696,yes,yes,3.0,3.0,Sometimes,no,2.509535,no,0.334264,0.668172,Sometimes,Public_Transportation
Female,18.0,1.62,55.0,yes,yes,2.0,3.0,Frequently,no,1.0,no,1.0,1.0,no,Public_Transportation
Female,36.0,1.58,60.0,yes,no,3.0,3.0,Sometimes,no,1.0,no,2.0,0.0,Sometimes,Automobile
Male,28.255199,1.816547,120.699119,yes,yes,2.997951,3.0,Sometimes,no,2.715856,no,0.739881,0.972054,Sometimes,Automobile
Male,17.412629,1.723191,97.350366,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.931721,no,Public_Transportation
Male,21.618246,1.679306,75.0,yes,yes,2.0,3.0,Sometimes,no,1.957871,no,0.994592,0.117303,Sometimes,Public_Transportation
Male,19.0,1.8,85.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Walking
Male,22.969366,1.701634,95.0,yes,yes,2.0,3.0,Sometimes,no,2.133469,no,1.030199,1.082838,no,Public_Transportation
Male,21.504943,1.819867,106.038468,yes,yes,2.0,3.0,Sometimes,no,2.715252,no,0.0,0.621605,no,Public_Transportation
Male,30.188303,1.758382,112.10074,yes,yes,1.387489,3.0,Sometimes,no,2.017712,no,0.0,0.731257,Sometimes,Automobile
Male,23.170309,1.707557,75.306702,yes,yes,2.303367,3.042774,Sometimes,no,1.277636,no,0.944982,0.366126,Sometimes,Public_Transportation
Female,20.0,1.62,45.0,no,yes,3.0,3.0,Frequently,no,1.0,no,1.0,0.0,Sometimes,Public_Transportation
Male,25.846279,1.772731,115.828167,yes,yes,2.381164,3.0,Sometimes,no,2.170225,no,1.211048,1.89933,Sometimes,Public_Transportation
Female,26.0,1.650125,111.939671,yes,yes,3.0,3.0,Sometimes,no,2.770732,no,0.0,0.125235,Sometimes,Public_Transportation
Male,28.825223,1.765874,82.045045,yes,yes,1.064162,3.98955,Sometimes,no,2.028426,no,0.81517,0.894678,Sometimes,Public_Transportation
Female,19.0,1.7,64.0,yes,yes,3.0,3.0,no,no,3.0,yes,3.0,1.0,no,Public_Transportation
Female,25.795187,1.669039,104.593929,yes,yes,3.0,3.0,Sometimes,no,1.554925,no,0.209586,0.823069,Sometimes,Public_Transportation
Female,18.166318,1.649553,82.323954,yes,yes,2.864776,3.0,Sometimes,no,1.876915,no,0.631565,0.186414,no,Public_Transportation
Male,25.95383,1.65731,90.0,yes,yes,2.0,3.0,Sometimes,no,3.0,no,0.413643,0.920858,Sometimes,Automobile
Male,18.0,1.792687,108.204547,yes,yes,2.0,2.478794,Sometimes,no,2.967064,no,1.0,0.4346,no,Public_Transportation
Male,22.874658,1.713343,75.828119,yes,yes,2.507841,3.648194,Sometimes,no,1.279756,no,0.132629,1.82753,Sometimes,Public_Transportation
Female,18.945961,1.605469,82.039,yes,yes,2.76533,3.0,Sometimes,no,1.048584,no,0.192559,0.720411,no,Public_Transportation
Male,34.161998,1.705682,103.067766,yes,yes,2.562687,2.100918,Sometimes,no,1.458545,no,1.167856,0.412329,no,Public_Transportation
Female,21.938831,1.611239,67.939653,yes,yes,1.906194,3.987707,Sometimes,no,2.597746,no,1.922234,1.376124,Sometimes,Public_Transportation
Female,18.0,1.67,91.0,yes,yes,1.0,3.0,Frequently,no,1.0,no,0.0,1.0,Sometimes,Public_Transportation
Female,20.700876,1.68838,121.889803,yes,yes,3.0,3.0,Sometimes,no,1.353167,no,1.093679,0.534553,Sometimes,Public_Transportation
Female,27.0,1.6,61.0,no,yes,3.0,3.0,Always,no,2.0,no,0.0,0.0,Sometimes,Automobile
Female,19.045357,1.61291,82.193405,yes,yes,1.261288,2.930044,Sometimes,no,1.166655,no,0.133398,0.95174,no,Public_Transportation
Male,18.014333,1.751029,80.0,yes,yes,2.0,2.805436,Sometimes,no,2.122884,no,0.045651,0.017225,Frequently,Public_Transportation
Male,24.186273,1.794827,120.919703,yes,yes,2.611847,2.749334,Sometimes,no,2.364849,no,1.141708,0.063005,Sometimes,Public_Transportation
Female,19.717249,1.688426,49.660995,no,no,2.714447,3.0,Frequently,no,2.0,no,1.903182,1.0,Sometimes,Public_Transportation
Male,19.0,1.7,65.0,yes,no,2.0,3.0,Frequently,no,2.0,no,1.0,0.0,no,Public_Transportation
Male,31.387982,1.810215,105.254354,yes,yes,2.39728,2.036794,Sometimes,no,2.659419,no,1.062011,1.771135,Sometimes,Automobile
Female,22.038327,1.711467,51.965521,yes,yes,2.880161,3.0,Frequently,no,1.031354,no,2.206738,1.37465,no,Public_Transportation
Female,19.885655,1.763343,133.952675,yes,yes,3.0,3.0,Sometimes,no,2.835622,no,1.419473,0.816986,Sometimes,Public_Transportation
Female,21.0,1.752944,77.965532,yes,yes,2.839048,2.10601,Sometimes,no,1.639202,no,1.117311,0.967919,Sometimes,Public_Transportation
Female,21.837996,1.588046,44.236067,no,no,3.0,1.69608,Frequently,no,2.550307,no,1.098862,0.0,no,Public_Transportation
Female,24.0,1.7,80.0,yes,yes,2.0,3.0,Sometimes,no,3.0,no,0.0,0.0,no,Public_Transportation
Female,18.0,1.54,71.0,no,no,3.0,4.0,Frequently,no,2.0,no,1.0,1.0,no,Public_Transportation
Male,28.986237,1.758618,113.501549,yes,yes,2.320201,3.0,Sometimes,no,2.164784,no,0.0,1.465479,Sometimes,Automobile
Male,19.920629,1.768493,57.790381,yes,yes,2.0,3.897078,Sometimes,no,2.622638,no,2.0,1.894105,no,Automobile
Male,19.0,1.78,64.0,no,yes,2.0,3.0,Sometimes,no,1.0,no,1.0,0.0,no,Public_Transportation
Male,38.71216,1.770278,117.29188,yes,yes,2.252382,2.842848,Sometimes,no,1.879381,no,0.919388,0.0,Sometimes,Automobile
Male,30.424369,1.699354,100.176866,yes,yes,2.819934,1.91863,Sometimes,no,1.0,no,1.39302,0.553311,no,Public_Transportation
Female,37.524551,1.567915,76.129784,yes,yes,2.0,3.0,Sometimes,no,2.102976,no,0.0,0.0,Sometimes,Automobile
Female,19.0,1.53,42.0,no,no,2.0,3.0,Sometimes,no,1.0,yes,2.0,0.0,Frequently,Public_Transportation
Female,20.392665,1.525234,65.220249,yes,no,2.451009,3.0,Sometimes,no,2.0,no,2.177243,1.323877,no,Public_Transportation
Female,15.0,1.65,86.0,yes,yes,3.0,3.0,Sometimes,no,1.0,no,3.0,2.0,no,Walking
Female,20.871153,1.690614,129.769141,yes,yes,3.0,3.0,Sometimes,no,1.154698,no,1.71836,0.959218,Sometimes,Public_Transportation
Male,18.0,1.7,50.0,no,yes,1.0,3.0,Frequently,no,1.0,no,2.0,1.0,Sometimes,Public_Transportation
Male,31.689773,1.76569,120.082941,yes,yes,2.821727,3.0,Sometimes,no,2.173279,no,1.096556,0.232858,Sometimes,Automobile
Female,25.918524,1.621231,104.986792,yes,yes,3.0,3.0,Sometimes,no,1.653049,no,0.139159,0.711331,Sometimes,Public_Transportation
Male,21.353237,1.709731,95.032177,yes,yes,2.0,2.973476,Sometimes,no,2.0,no,0.0,1.331527,no,Public_Transportation
Male,31.333798,1.835381,91.059595,yes,yes,2.0,3.0,Sometimes,no,1.18423,no,0.155579,0.453404,Sometimes,Public_Transportation
Female,19.0,1.540375,42.006282,no,no,2.938031,2.705445,Frequently,no,1.333807,yes,1.877369,0.370973,Sometimes,Public_Transportation
Male,21.016665,1.790172,105.042194,yes,yes,2.259679,3.0,Sometimes,no,1.026143,no,0.268801,0.077818,Sometimes,Public_Transportation
Female,35.432059,1.663178,80.135167,yes,yes,2.0,3.0,Sometimes,no,1.992548,no,0.039207,1.528714,no,Automobile
Female,25.0,1.63,93.0,no,no,3.0,4.0,Always,no,1.0,no,2.0,0.0,no,Public_Transportation
Male,21.0,1.67,60.0,yes,yes,2.0,3.0,Frequently,no,2.0,no,2.0,1.0,Sometimes,Public_Transportation
Male,18.0,1.87,67.0,yes,yes,3.0,3.0,Frequently,no,3.0,yes,1.0,1.0,Sometimes,Automobile
Female,21.571288,1.600914,68.058902,yes,yes,1.766849,3.322522,Sometimes,no,2.616285,no,0.943058,0.256977,Sometimes,Public_Transportation
Female,22.847618,1.669136,85.568385,yes,yes,2.074843,1.773916,Sometimes,no,2.428271,no,0.035091,1.0,no,Public_Transportation
Female,25.921678,1.611452,102.363149,yes,yes,3.0,3.0,Sometimes,no,1.031701,no,0.03465,0.912345,Sometimes,Public_Transportation
Female,19.431662,1.631662,82.0,yes,yes,2.843456,2.937989,Sometimes,no,1.001995,no,0.0,1.554404,no,Public_Transportation
Female,21.572114,1.751067,133.845064,yes,yes,3.0,3.0,Sometimes,no,2.748569,no,1.427037,0.902825,Sometimes,Public_Transportation
Male,31.743821,1.67782,102.022057,yes,yes,2.826036,2.371658,Sometimes,no,1.0,no,1.996487,0.0,no,Public_Transportation
Female,18.312665,1.60074,82.249831,yes,yes,2.501236,3.0,Sometimes,no,1.220331,no,0.245003,0.537202,no,Public_Transportation
Male,20.242237,1.75633,54.567343,yes,yes,2.0,3.98525,Sometimes,no,2.654078,no,2.113151,2.0,no,Public_Transportation
Female,22.0,1.65,65.0,yes,yes,2.0,3.0,Frequently,no,2.0,yes,1.0,0.0,no,Automobile
Female,26.0,1.639251,111.927001,yes,yes,3.0,3.0,Sometimes,no,2.675567,no,0.0,0.081929,Sometimes,Public_Transportation
Male,25.300208,1.765258,114.330023,yes,yes,1.562804,3.0,Sometimes,no,2.075493,no,1.553734,0.000436,Sometimes,Public_Transportation
Female,18.610761,1.550723,60.628321,no,yes,2.823179,2.644692,Sometimes,no,1.226764,yes,0.747528,0.008899,Sometimes,Public_Transportation
Male,25.062942,1.828391,120.998266,yes,yes,3.0,3.0,Sometimes,no,3.0,no,1.685369,0.264969,Sometimes,Public_Transportation
Female,25.42724,1.683502,104.759643,yes,yes,3.0,3.0,Sometimes,no,1.525127,no,0.220825,0.896105,Sometimes,Public_Transportation
Female,38.464538,1.696423,78.967919,yes,yes,3.0,3.0,Sometimes,no,2.981604,no,0.0,0.0,no,Automobile
Female,18.0,1.6,58.0,yes,yes,2.0,3.0,Sometimes,no,3.0,no,3.0,0.0,no,Public_Transportation
Female,18.836315,1.751631,80.0,yes,yes,2.0,1.73762,Sometimes,no,2.207978,no,2.641072,0.707044,Frequently,Public_Transportation
Male,33.0,1.85,85.0,no,yes,2.0,3.0,Frequently,no,2.0,no,1.0,0.0,Sometimes,Automobile
Female,38.542937,1.517248,79.843221,yes,yes,2.0,3.0,Sometimes,no,1.095134,no,0.0,0.0,Sometimes,Automobile
Male,25.492855,1.770124,114.163921,yes,yes,2.159033,3.0,Sometimes,no,2.116399,no,1.331526,0.052942,Sometimes,Public_Transportation
Female,26.0,1.635905,111.571076,yes,yes,3.0,3.0,Sometimes,no,2.511399,no,0.0,0.258472,Sometimes,Public_Transportation
Male,19.21638,1.812472,86.748295,yes,yes,2.0,3.0,Sometimes,no,2.168651,no,0.977998,0.142638,Sometimes,Public_Transportation
Female,26.0,1.633442,111.821817,yes,yes,3.0,3.0,Sometimes,no,2.550672,no,0.0,0.224655,Sometimes,Public_Transportation
Male,23.812795,1.767121,116.164351,yes,yes,1.655684,3.0,Sometimes,no,2.0,no,0.976425,0.690082,Sometimes,Public_Transportation
Male,24.122589,1.856759,95.887056,yes,yes,1.116068,2.449067,Sometimes,no,2.0,no,0.92635,1.97117,Sometimes,Public_Transportation
Female,26.0,1.633195,111.883747,yes,yes,3.0,3.0,Sometimes,no,2.619517,no,0.0,0.140368,Sometimes,Public_Transportation
Female,34.389679,1.691322,77.561602,yes,yes,3.0,1.802305,Sometimes,no,2.0,no,0.390877,0.0,no,Automobile
Male,17.580627,1.770324,55.695253,yes,yes,2.0,4.0,Sometimes,no,2.369627,no,2.0,1.612466,no,Automobile
Male,19.789291,1.820643,85.0,yes,yes,3.0,3.0,Sometimes,no,2.759246,no,1.763277,0.453314,Sometimes,Public_Transportation
Male,26.0,1.7,72.0,no,yes,2.0,3.0,Always,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation
Male,29.0,1.62,53.0,no,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Automobile
Female,37.832949,1.610867,80.0,yes,yes,2.036613,1.81698,Sometimes,no,1.93059,no,1.851404,0.0,Sometimes,Automobile
Male,23.0,1.74,93.5,no,yes,2.0,3.0,Frequently,yes,1.0,no,1.0,1.0,Frequently,Automobile
Male,19.524698,1.942725,121.657979,yes,yes,2.0,3.0,Sometimes,no,3.0,no,1.0,1.014808,Sometimes,Public_Transportation
Male,20.803186,1.882533,117.468516,yes,yes,2.0,2.18162,Sometimes,no,2.325091,no,0.891444,1.223661,Sometimes,Public_Transportation
Female,19.621545,1.566524,61.616,no,yes,2.908757,2.696051,Sometimes,no,1.622827,yes,0.539952,0.001096,Sometimes,Public_Transportation
Female,19.297004,1.817271,141.917802,yes,yes,3.0,3.0,Sometimes,no,2.699675,no,1.520818,0.76399,Sometimes,Public_Transportation
Male,21.0,1.82,67.0,no,yes,2.0,4.0,Always,yes,3.0,no,3.0,2.0,Sometimes,Walking
Male,18.0,1.758787,85.050558,yes,yes,2.846981,3.0,Sometimes,no,2.87781,no,1.0,0.429081,Sometimes,Public_Transportation
Female,20.530998,1.74647,133.644711,yes,yes,3.0,3.0,Sometimes,no,2.896088,no,1.612741,0.77319,Sometimes,Public_Transportation
Female,18.862264,1.746277,128.705761,yes,yes,3.0,3.0,Sometimes,no,2.411582,no,0.985287,0.675076,Sometimes,Public_Transportation
Female,21.687409,1.604697,68.016472,yes,yes,1.901611,3.266501,no,no,2.926995,no,0.985872,0.307982,Sometimes,Public_Transportation
Male,23.0,1.706525,90.500055,yes,yes,2.0,3.0,Sometimes,no,1.530493,no,0.967627,1.0,no,Public_Transportation
Male,21.556361,1.773664,116.160329,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.399183,1.0,Sometimes,Public_Transportation
Female,18.306615,1.7456,133.03441,yes,yes,3.0,3.0,Sometimes,no,2.984323,no,1.586525,0.62535,Sometimes,Public_Transportation
Male,25.0,1.71,71.0,yes,yes,2.0,3.0,Frequently,no,2.0,no,0.0,0.0,Sometimes,Motorbike
Female,25.696073,1.662978,110.930509,yes,yes,3.0,3.0,Sometimes,no,1.679489,no,0.017804,0.21523,Sometimes,Public_Transportation
Female,25.902283,1.669701,104.585783,yes,yes,3.0,3.0,Sometimes,no,1.570188,no,0.210351,0.881848,Sometimes,Public_Transportation
Female,17.0,1.6,53.0,no,yes,1.0,3.0,Sometimes,no,1.0,no,2.0,2.0,Sometimes,Walking
Female,18.006742,1.7,50.0,no,yes,1.003566,3.238258,Frequently,no,1.014634,no,0.783676,1.0,Sometimes,Public_Transportation
Male,22.869778,1.795311,89.868784,yes,yes,1.57223,1.888067,Sometimes,no,2.0,no,0.0,0.552498,Sometimes,Public_Transportation
Male,18.0,1.75,85.0,yes,no,2.0,3.0,Sometimes,no,3.0,no,1.0,0.0,Sometimes,Public_Transportation
Male,23.32471,1.769484,96.078462,yes,yes,2.0,3.0,Sometimes,no,3.0,no,3.0,2.0,no,Public_Transportation
Female,23.0,1.6,63.0,yes,no,3.0,3.0,Frequently,no,2.0,no,3.0,0.0,Sometimes,Walking
Female,22.667596,1.718939,75.951472,yes,yes,2.0,3.0,Frequently,no,2.0,no,0.0,2.0,Sometimes,Public_Transportation
Male,23.154311,1.723072,82.338464,yes,yes,2.315932,2.658478,Sometimes,no,1.568476,no,0.949976,0.544899,Sometimes,Public_Transportation
Male,20.0,1.9,91.0,yes,yes,3.0,4.0,Sometimes,no,3.0,no,2.0,0.0,Sometimes,Walking
Female,18.20634,1.807406,141.799429,yes,yes,3.0,3.0,Sometimes,no,2.472903,no,1.998047,0.840911,Sometimes,Public_Transportation
Female,26.0,1.610225,104.936381,yes,yes,3.0,3.0,Sometimes,no,1.322004,no,0.0,0.539876,Sometimes,Public_Transportation
Female,26.0,1.629727,111.275646,yes,yes,3.0,3.0,Sometimes,no,2.495851,no,0.0,0.218645,Sometimes,Public_Transportation
Male,17.038222,1.710564,51.588874,no,yes,2.0,2.057935,Sometimes,no,2.371015,no,0.288032,0.714627,Sometimes,Public_Transportation
Male,20.406066,1.868931,63.199726,yes,yes,3.0,3.699594,Sometimes,no,2.825629,no,1.699592,0.071028,Sometimes,Automobile
Male,25.785925,1.818848,87.032398,no,yes,2.286481,1.713762,Sometimes,no,1.797161,no,1.658698,0.926581,no,Automobile
Female,22.154854,1.481682,61.373868,yes,no,2.0,2.983297,Sometimes,no,1.453626,no,0.32896,0.509396,no,Public_Transportation
Male,19.241058,1.856811,88.633616,yes,yes,2.047069,3.829101,Sometimes,no,1.641022,no,1.554817,0.248218,Sometimes,Public_Transportation
Female,26.0,1.602025,104.899348,yes,yes,3.0,3.0,Sometimes,no,2.613928,no,0.0,0.553093,Sometimes,Public_Transportation
Female,26.0,1.61739,105.013901,yes,yes,3.0,3.0,Sometimes,no,1.292479,no,0.0,0.541309,Sometimes,Public_Transportation
Female,18.532826,1.75091,142.545183,yes,yes,3.0,3.0,Sometimes,no,2.372058,no,1.324805,0.870795,Sometimes,Public_Transportation
Female,25.959772,1.642098,104.966758,yes,yes,3.0,3.0,Sometimes,no,1.482002,no,0.204108,0.657221,Sometimes,Public_Transportation
Female,26.0,1.643892,111.884535,yes,yes,3.0,3.0,Sometimes,no,2.768141,no,0.0,0.094213,Sometimes,Public_Transportation
Female,25.653233,1.66494,110.92217,yes,yes,3.0,3.0,Sometimes,no,1.604075,no,0.029728,0.200122,Sometimes,Public_Transportation
Male,22.277859,1.947406,116.893105,yes,yes,2.0,3.0,Sometimes,no,3.0,no,0.975187,1.0,Sometimes,Public_Transportation
Female,26.0,1.642572,111.868169,yes,yes,3.0,3.0,Sometimes,no,2.623489,no,0.0,0.138563,Sometimes,Public_Transportation
Female,26.0,1.631547,111.588625,yes,yes,3.0,3.0,Sometimes,no,2.554007,no,0.0,0.252635,Sometimes,Public_Transportation
Female,21.0,1.753578,77.97917,yes,yes,2.273548,2.39007,Sometimes,no,1.648404,no,0.874643,1.102696,Sometimes,Public_Transportation
Male,26.774115,1.755938,112.287678,yes,yes,1.428289,3.0,Sometimes,no,2.117733,no,0.485322,0.696948,Sometimes,Automobile
Male,38.748307,1.782067,103.586342,yes,yes,2.845961,1.92822,Sometimes,no,2.642273,no,2.999918,1.0,Frequently,Automobile
Male,21.948577,1.773594,105.000789,yes,yes,2.252653,3.0,Sometimes,no,2.962371,no,1.0,0.0,Sometimes,Public_Transportation
Female,18.147705,1.802257,149.935848,yes,yes,3.0,3.0,Sometimes,no,2.181811,no,1.995582,0.939665,Sometimes,Public_Transportation
Male,18.0,1.76,68.0,no,no,2.0,4.0,Frequently,no,2.0,no,1.0,1.0,Sometimes,Public_Transportation
Female,22.0,1.6,55.0,no,no,3.0,4.0,Always,no,3.0,no,2.0,0.0,no,Public_Transportation
Female,21.008297,1.723587,131.929712,yes,yes,3.0,3.0,Sometimes,no,1.683448,no,1.645532,0.858059,Sometimes,Public_Transportation
Female,23.0,1.634688,82.628,yes,yes,2.060922,2.933409,Sometimes,no,2.235282,no,0.380633,0.0026,no,Public_Transportation
Male,26.042738,1.837117,105.712219,yes,yes,3.0,3.0,Sometimes,no,2.509147,no,2.0,1.564796,Sometimes,Public_Transportation
Male,22.944349,1.799742,89.98168,yes,yes,1.34138,1.94671,Sometimes,no,2.0,no,0.0,0.975504,Sometimes,Public_Transportation
Female,30.958957,1.633491,68.803694,yes,yes,2.052152,3.0,Sometimes,no,1.972074,no,0.228307,0.0,Sometimes,Automobile
Male,40.794057,1.735851,109.889334,yes,yes,2.305349,3.169089,Sometimes,no,1.02161,no,0.908981,0.0,no,Automobile
Female,23.0,1.668649,80.458343,yes,yes,2.0,2.256119,Sometimes,no,1.142873,no,0.807076,1.611271,no,Public_Transportation
Male,17.758315,1.854162,59.881316,yes,yes,2.966126,3.96981,Sometimes,no,2.0,no,2.000088,0.378619,no,Automobile
Male,18.0,1.76,70.0,yes,yes,2.0,4.0,Frequently,no,2.0,no,2.0,1.0,Sometimes,Automobile
Male,23.94003,1.721348,83.986714,yes,yes,2.407817,2.844138,Sometimes,no,1.983649,no,0.868721,0.089354,Sometimes,Public_Transportation
Male,18.470562,1.856406,58.673963,yes,yes,2.34222,3.937099,Sometimes,no,2.311791,no,2.013377,1.128355,no,Automobile
Female,24.449655,1.635062,113.277388,yes,yes,3.0,3.0,Sometimes,no,2.578038,no,0.165422,0.463196,Sometimes,Public_Transportation
Male,18.0,1.738702,50.248677,yes,yes,1.871213,3.0,Sometimes,no,1.283738,no,0.684879,1.487223,Sometimes,Public_Transportation
Female,21.291969,1.8002,155.242672,yes,yes,3.0,3.0,Sometimes,no,2.351193,no,1.051889,0.686491,Sometimes,Public_Transportation
Male,22.936098,1.702825,93.638318,yes,yes,2.0,3.0,Sometimes,no,1.746197,no,0.455216,0.335158,no,Public_Transportation
Male,22.343204,1.87034,121.458232,yes,yes,2.836055,2.675411,Sometimes,no,1.711666,no,0.93732,0.0,Sometimes,Public_Transportation
Male,23.0,1.882779,64.106108,yes,yes,3.0,3.0,Sometimes,no,2.843777,no,1.488843,0.009254,Sometimes,Automobile
Female,20.81158,1.741193,128.763843,yes,yes,3.0,3.0,Sometimes,no,1.768111,no,0.616503,0.968151,Sometimes,Public_Transportation
Female,23.0,1.65,80.0,yes,yes,2.0,3.0,Always,no,2.0,no,0.0,2.0,no,Public_Transportation
Female,22.867719,1.655413,50.424661,yes,yes,3.0,3.642802,Frequently,no,1.995177,no,0.118271,0.065515,no,Public_Transportation
Male,28.712995,1.665585,98.66176,yes,yes,2.95801,2.834253,Sometimes,no,1.0,no,1.999886,0.0,no,Public_Transportation
Male,25.0,1.7,68.0,no,yes,2.0,3.0,Frequently,no,2.0,no,0.0,1.0,no,Public_Transportation
Male,34.0,1.69,84.0,yes,no,2.0,3.0,Sometimes,no,3.0,no,2.0,0.0,no,Automobile
Male,26.0,1.7,70.0,no,yes,2.0,3.0,Sometimes,yes,1.0,no,0.0,0.0,Sometimes,Public_Transportation
Female,30.163408,1.533364,78.030383,yes,yes,2.028225,1.923607,Sometimes,no,1.798917,no,0.0,0.0,no,Public_Transportation
Male,37.492444,1.835024,92.368359,yes,yes,2.0,1.672706,Sometimes,no,2.766674,no,1.0,0.027093,Sometimes,Automobile
Male,21.72127,1.712163,98.699971,yes,yes,2.0,2.977543,Sometimes,no,2.205977,no,2.698874,2.0,no,Public_Transportation
Male,24.473062,1.653751,91.204753,yes,yes,1.492834,3.0,Sometimes,no,1.005367,no,0.922739,0.733221,no,Automobile
Female,20.891491,1.748313,133.573787,yes,yes,3.0,3.0,Sometimes,no,2.874336,no,1.624981,0.825609,Sometimes,Public_Transportation
Female,18.850466,1.550053,72.9518,yes,no,3.0,3.000974,Sometimes,no,2.0,no,2.274248,1.0,Sometimes,Public_Transportation
Male,30.638944,1.680489,102.004554,yes,yes,2.938687,2.138375,Sometimes,no,1.251715,no,1.181811,0.778375,no,Public_Transportation
Female,19.17614,1.666194,124.805868,yes,yes,3.0,3.0,Sometimes,no,1.228838,no,0.792553,0.639561,Sometimes,Public_Transportation
Male,17.689057,1.713599,83.285753,yes,yes,2.009952,2.716106,Sometimes,no,1.660614,no,1.0,0.60473,Sometimes,Public_Transportation
